depth increment	TOC	BD_fine	BD_all	Steingehalt
100	0.161	1.71	NA	20
10	2.78	1.03	NA	20
50	0.18	1.63	NA	20
10	2.228	1.22	NA	20
24	2.24	1.27	NA	20
50	0.348	1.59	NA	20
10	2.087	1.16	NA	20
10	2.68	1.11	1.13	20
30	1.55	1.29	NA	20
50	0.512	1.26	NA	20
10	3.398	1.04	NA	20
20	3.018	1.11	NA	20
70	0.785	1.36	NA	20
30	2.706	1.2	NA	20
10	4.6	1.1	NA	20
20	2.674	1.2	NA	20
30	2.097	1.21	NA	20
50	1.123	1.32	NA	20
70	0.93	1.27	NA	20
100	0.48	1.2	NA	20
50	0.486	1.71	NA	20
70	0.367	1.6	NA	20
50	0.388	1.64	NA	20
70	0.203	1.66	NA	20
100	0.386	1.15	NA	20
100	0.693	1.37	NA	20
50	0.552	1.56	NA	20
10	3.131	0.86	NA	20
20	2.51	0.83	NA	20
65	0.206	1.37	NA	20
50	0.303	1.57	NA	20
70	0.189	1.65	NA	20
70	0.267	1.73	1.82	20
50	0.242	1.59	NA	20
50	0.323	1.55	NA	20
70	0.268	1.6	NA	20
10	3.981	0.73	NA	20
20	3.351	1.22	NA	20
10	3.295	1.32	NA	20
20	2.192	1.39	NA	20
50	1.167	1.36	NA	20
10	0.187	1.48	NA	20
30	0.037	1.4	NA	20
50	0.026	1.42	NA	20
70	0.357	1.52	NA	20
100	0.283	1.51	NA	20
10	4.956	1.13	NA	20
30	2.809	1.28	NA	20
50	0.627	1.35	NA	20
30	0.582	1.58	NA	20
40	0.39	1.58	NA	20
100	0.211	1.79	NA	20
50	0.346	1.52	NA	20
70	0.251	1.48	NA	20
50	0.446	1.35	NA	20
70	0.269	1.43	NA	20
100	0.157	1.26	NA	20
10	2.601	1.09	NA	20
30	2.416	1.33	NA	20
50	2.241	1.37	NA	20
100	0.112	1.62	NA	20
70	1.495	1.3	NA	20
100	0.199	1.4	NA	20
10	3.397	1.09	NA	20
20	3.057	1.28	NA	20
50	2.19	0.94	NA	20
50	0.486	1.48	NA	20
70	0.291	1.57	NA	20
70	1.301	1.03	NA	20
100	0.484	1.34	NA	20
22	4.17	1	NA	20
10	1.796	0.85	NA	20
30	1.762	1.22	NA	20
100	0.234	1.15	NA	20
30	0.762	1.53	NA	20
50	0.77	1.63	NA	20
70	0.408	1.52	NA	20
100	0.229	1.63	NA	20
30	1.286	1.2	NA	20
50	0.811	1.28	NA	20
60	0.835	1.16	NA	20
30	1.718	1.04	NA	20
30	2.673	1.08	NA	20
50	2.878	1.07	NA	20
50	1.019	1.32	NA	20
70	0.515	1.34	NA	20
100	0.341	1.44	NA	20
30	3.52	1.23	NA	20
50	1.094	1.46	NA	20
70	0.66	1.35	NA	20
70	0.314	1.52	NA	20
70	0.764	1.23	NA	20
80	0.449	1.32	NA	20
10	5.021	0.91	NA	20
20	4.661	0.86	NA	20
90	1.049	0.75	NA	20
100	0.158	1.79	NA	20
70	0.637	1.55	NA	20
100	0.511	1.54	NA	20
70	0.098	1.82	NA	20
100	0.061	1.68	NA	20
60	0.791	1.43	NA	20
70	0.116	1.64	1.71	20
100	0.086	1.68	1.75	20
10	1.501	1.01	NA	20
30	1.582	1.17	NA	20
70	0.21	1.41	NA	20
70	0.319	1.4	1.64	21.29
70	0.279	1.27	1.52	21.43
70	0.319	1.29	1.55	21.68
50	0.85	1.23	NA	22
70	0.228	1.11	1.37	22.42
70	0.103	1.46	1.72	22.95
100	1.076	1.37	1.37	22.99
70	0.218	1.18	NA	23
70	0.575	1.17	1.44	23.03
30	1.784	1.13	NA	24
100	0.067	1.53	1.81	24.74
30	1.179	1.12	NA	25
50	0.967	1.26	NA	25
70	0.496	1.19	NA	25
100	0.145	1.41	NA	25
50	0.282	1.43	NA	25
60	0.561	1.44	NA	25
50	0.681	1.51	NA	25
70	0.443	1.52	NA	25
100	0.493	1.39	NA	25
50	0.999	1.07	NA	25
100	0.094	1.8	NA	25
10	2.14	0.98	NA	25
30	1.793	1	NA	25
70	0.331	1.15	NA	25
10	3.209	0.78	NA	25
30	2.889	0.78	NA	25
70	0.21	1.55	NA	25
100	0.163	1.5	NA	25
70	0.219	1.44	NA	25
100	0.093	1.47	NA	25
70	0.031	1.49	NA	25
100	0.044	1.4	NA	25
50	1.247	0.68	NA	25
100	0.055	1.62	NA	25
50	0.219	1.48	NA	25
70	0.118	1.38	NA	25
100	0.059	1.44	NA	25
100	0.577	1.24	NA	25
30	2.272	1.03	NA	25
10	2.318	1.06	NA	25
30	1.974	1.16	NA	25
70	0.17	1.11	NA	25
100	0.205	1.07	NA	25
100	0.208	1.15	NA	25
50	0.308	1.59	NA	25
30	0.274	1.65	NA	25
10	4.689	0.85	NA	25
30	2.423	1.06	NA	25
70	0.639	1.47	1.47	25
100	0.35	1.61	NA	25
50	0.497	1.5	NA	25
70	0.265	1.56	NA	25
100	0.237	1.61	NA	25
22	2.327	1.29	NA	25
30	1.922	1.48	NA	25
50	0.384	1.34	NA	25
30	1.181	1.45	NA	25
50	0.394	1.57	NA	25
70	0.302	1.47	NA	25
100	0.263	1.57	NA	25
50	0.831	1.72	NA	25
70	0.158	1.68	NA	25
70	0.116	1.55	NA	25
30	0.842	1.81	NA	25
50	0.233	1.41	NA	25
70	0.127	1.3	NA	25
20	2.444	1.06	NA	25
50	0.231	1.59	NA	25
70	0.142	1.47	NA	25
70	0.315	1.52	NA	25
30	1.41	1.09	NA	25
40	0.817	1.07	NA	25
70	0.203	1.42	NA	25
50	0.945	1.19	NA	25
50	1.003	1.26	NA	25
10	5.368	1.08	NA	25
30	1.995	1.23	NA	25
100	0.243	1.32	NA	25
70	0.12	1.7	NA	25
10	3.279	1.1	NA	25
30	2.915	1.05	NA	25
70	0.62	0.99	NA	25
100	0.467	0.87	NA	25
50	0.615	1.29	NA	25
100	0.166	1.52	NA	25
30	2.684	1.13	NA	25
30	2.877	1	NA	25
100	0.142	1.53	NA	25
10	2.236	0.86	NA	25
30	1.952	1.04	NA	25
50	0.347	1.6	NA	25
62	0.304	1.72	NA	25
70	0.077	1.81	NA	25
100	0.088	1.54	NA	25
10	3.958	0.83	NA	25
50	0.568	1.24	NA	25
70	0.288	1.77	NA	25
70	0.513	1.5	NA	25
30	2.175	1.29	NA	25
50	1.335	1.1	NA	25
50	0.729	1.05	NA	25
70	0.593	1.33	NA	25
50	0.153	1.54	NA	25
10	2.238	0.95	NA	25
30	1.427	1.43	NA	25
50	0.373	1.49	NA	25
70	0.219	1.34	NA	25
100	0.154	1.46	NA	25
70	0.262	1.61	NA	25
24	1.675	1.31	NA	25
10	2.694	0.92	NA	25
30	2.079	1.34	NA	25
100	0.226	1.5	NA	25
70	0.491	1.35	NA	25
100	0.231	1.51	NA	25
100	0.067	1.44	NA	25
30	0.942	0.77	NA	25
70	0.099	1.74	NA	25
30	1.69	1.37	NA	25
100	0.055	1.32	NA	25
70	0.093	1.39	NA	25
70	0.382	1.3	NA	25
100	0.261	1.43	NA	25
50	0.584	1.09	NA	25
70	0.41	1.44	NA	25
70	0.471	1.36	NA	25
70	0.317	1.44	NA	25
100	0.264	1.5	NA	25
30	1.311	1.17	NA	25
70	0.324	1.5	NA	25
70	0.192	1.56	NA	25
30	3.088	1.1	NA	25
70	0.476	1.43	NA	25
20	3.68	1.05	NA	25
100	0.197	1.44	NA	25
30	3.028	1.38	NA	25
50	0.77	1.33	NA	25
10	3.073	0.68	NA	25
30	1.036	1.27	NA	25
50	0.835	1.3	NA	25
50	0.931	1.33	NA	25
70	0.461	1.45	NA	25
100	0.243	1.12	NA	25
10	7.747	0.73	NA	25
30	7.35	0.76	NA	25
30	2.551	1.25	NA	25
70	0.954	1.07	NA	25
50	0.628	1.09	NA	25
50	0.607	1.28	NA	25
30	1.462	1.36	NA	25
50	0.779	1.45	NA	25
20	4.84	0.95	NA	25
10	2.229	1.06	NA	25
50	0.722	1.29	NA	25
50	0.324	1.42	NA	25
70	0.181	1.63	NA	25
100	0.134	1.74	NA	25
50	0.978	1.11	NA	25
63	0.95	0.98	NA	25
50	0.68	1.32	NA	25
60	0.467	1.33	NA	25
10	4.806	0.92	NA	25
30	1.761	1.19	NA	25
50	1.115	1.24	NA	25
70	0.702	1.26	NA	25
30	1.343	1.36	NA	25
50	0.427	1.46	NA	25
70	0.209	1.52	NA	25
100	0.142	1.66	NA	25
50	1.107	1.3	NA	25
70	0.353	1.72	NA	25
50	1.018	1.23	NA	25
70	0.875	1.24	NA	25
100	0.788	1.12	NA	25
100	0.528	0.73	NA	25
10	1.574	1.35	NA	25
30	1.594	1.32	NA	25
40	1.355	1.4	1.56	25
50	0.413	1.43	NA	25
70	0.303	1.31	NA	25
10	2.974	0.85	NA	25
50	0.45	1.54	NA	25
50	0.425	1.29	NA	25
70	0.335	1.43	NA	25
30	0.889	1.04	NA	27
30	3.862	0.75	NA	27
50	2.919	0.71	NA	27
70	3.29	0.66	NA	27
100	0.313	1.38	NA	27
30	1.023	1.4	1.4	27.05
70	0.169	1.42	NA	27.25
100	0.141	1.12	1.46	27.42
85	0.128	1.31	1.66	28.4
70	0.183	1.35	1.7	28.53
50	0.264	1.21	NA	30
70	0.199	1.22	NA	30
10	1.33	1.28	NA	30
30	0.975	1.26	NA	30
50	0.493	1.58	NA	30
10	1.266	1.01	1.05	30
30	0.951	1.64	NA	30
100	0.031	1.73	NA	30
80	0.046	1.69	NA	30
50	0.851	1.09	NA	30
70	0.29	1.62	NA	30
50	0.185	1.58	NA	30
50	0.097	1.85	NA	30
62	0.058	1.83	NA	30
70	0.036	1.75	NA	30
90	0.084	1.63	NA	30
50	0.307	1.25	NA	30
70	0.222	1.24	NA	30
88	0.124	1.54	NA	30
30	2.058	1.14	NA	30
100	0.091	1.5	NA	30
10	2.255	1.24	NA	30
30	1.652	1.22	NA	30
50	1.188	1.67	NA	30
70	1.199	1.62	NA	30
50	0.365	1.19	NA	30
30	0.354	1.51	NA	30
50	0.282	1.6	NA	30
70	0.239	1.66	NA	30
40	0.307	1.54	NA	30
30	2.023	1.12	NA	30
50	0.629	1.18	NA	30
70	0.516	1.38	NA	30
100	0.55	1.43	NA	30
50	0.153	1.7	NA	30
57	0.063	1.58	NA	30
70	0.054	1.66	NA	30
80	0.113	1.36	NA	30
70	0.565	1.5	NA	30
100	0.418	1.5	NA	30
50	0.073	1.65	NA	30
70	0.422	1.81	NA	30
100	0.279	1.58	NA	30
50	1.766	0.98	NA	30
70	1.005	0.87	NA	30
30	2.305	1.09	NA	30
20	4.989	1.03	NA	30
50	0.205	1.6	NA	30
50	1.339	1.17	NA	30
100	0.177	1.31	NA	30
70	0.754	1.09	1.1	30
50	1.559	1.01	NA	30
10	1.373	0.99	NA	30
30	1.234	1.17	NA	30
30	0.278	1.37	NA	30
50	0.232	1.15	NA	30
10	2.273	0.96	NA	30
30	1.13	1.38	NA	30
50	0.921	1.85	NA	30
10	2.484	0.77	NA	30
30	1.478	0.85	NA	30
50	0.966	1	NA	30
70	0.38	1.5	NA	30
10	3.267	1.02	NA	30
30	2.927	0.92	NA	30
30	1.797	1.3	NA	30
10	3.899	0.75	NA	30
90	0.146	1.43	NA	30
70	0.361	1.46	NA	30
100	0.057	1.43	NA	30
10	2.179	0.96	NA	30
30	1.917	1.29	NA	30
40	0.365	1.6	NA	30
50	0.286	1.52	NA	30
50	0.625	1.42	NA	30
70	0.26	1.46	NA	30
100	0.155	1.13	NA	30
10	3.08	1.01	NA	30
30	1.887	1.36	NA	30
50	0.301	1.54	NA	30
10	1.679	1.01	NA	30
30	1.526	1.15	NA	30
30	0.749	1.5	NA	30
50	0.203	1.6	NA	30
50	0.596	1.2	NA	30
70	0.369	1.15	NA	30
10	3.107	1.22	NA	30
10	4.028	0.63	NA	30
20	3.158	0.87	NA	30
10	3.623	0.86	NA	30
50	0.723	1.23	NA	30
70	0.764	1.27	NA	30
100	0.475	1.3	NA	30
70	0.47	1.44	NA	30
100	0.387	1.29	NA	30
50	0.865	1.14	NA	30
70	0.249	1.58	NA	30
70	0.383	1.17	NA	30
100	0.171	1.29	NA	30
10	2.497	1	NA	30
20	1.89	1.29	NA	30
30	0.663	1.64	NA	30
50	0.419	1.65	NA	30
50	0.547	1.28	NA	30
50	0.387	1.21	NA	30
10	2.362	1.12	NA	30
20	2.343	0.97	NA	30
30	2.198	1.13	NA	30
92	0.201	1.18	NA	30
30	3.505	0.9	NA	30
50	0.487	1.59	NA	30
30	2.694	1.07	NA	30
100	0.781	0.85	NA	30
100	0.172	1.35	NA	30
100	0.107	1.64	NA	30
50	0.396	1.54	NA	30
70	0.178	1.62	NA	30
100	0.095	1.74	NA	30
50	0.856	1.19	NA	30
70	0.441	1.32	NA	30
50	0.513	1.47	NA	30
70	0.243	1.59	NA	30
70	0.531	1.03	NA	30
100	0.482	1.1	NA	30
20	1.464	1.45	NA	30
30	1.544	1.24	NA	30
50	1.071	1.49	NA	30
70	0.258	1.58	NA	30
50	0.297	1.38	NA	30
70	0.123	1.38	NA	30
100	0.11	1.23	NA	30
50	1.067	1.23	NA	30
70	0.892	1.05	NA	30
100	0.567	1.23	NA	30
10	5.296	0.96	NA	30
20	2.556	1.15	NA	30
50	0.234	1.58	NA	30
70	0.11	1.38	NA	30
100	0.129	1.38	NA	30
30	0.655	1.43	NA	30
50	0.489	1.43	NA	30
100	0.118	1.82	NA	30
70	0.353	1.59	NA	30
30	0.595	1.51	NA	30
100	0.126	1.49	NA	30
100	0.435	1.61	NA	30
10	3.116	1.1	NA	30
30	1.517	1.36	NA	30
70	0.822	1.25	NA	30
70	0.211	1.42	NA	30
100	0.208	1.5	NA	30
70	0.542	0.82	NA	30
100	0.32	1.63	NA	30
100	0.086	1.5	NA	30
100	0.148	1.38	NA	30
50	0.317	1.63	NA	30
70	0.187	1.68	NA	30
50	0.305	1.46	NA	30
90	0.117	1.54	NA	30
30	1.451	1.21	NA	30
50	0.718	1.1	NA	30
70	0.092	1.42	NA	30
10	1.492	1.3	NA	30
30	1.14	1.57	NA	30
50	0.389	1.48	NA	30
50	0.441	1.56	NA	30
50	0.419	1.47	NA	30
20	6.686	0.78	NA	30
10	1.423	1.27	NA	30
30	1.15	1.48	NA	30
30	1.836	1.05	NA	30
10	5.613	0.84	NA	30
30	3.136	0.99	NA	30
10	2.026	1.15	NA	30
30	1.956	1.24	NA	30
100	0.298	1.06	NA	30
10	4.323	0.73	NA	30
20	4.098	1.16	NA	30
70	0.424	1.36	NA	30
50	1.032	1.26	NA	30
10	6.167	0.82	NA	30
40	0.559	1.41	NA	30
30	0.709	1.18	NA	30
30	1	1.02	NA	30
40	0.585	1.51	NA	30
10	3.588	1	NA	30
30	1.567	1.2	NA	30
50	0.612	1.33	NA	30
100	0.243	1.59	NA	30
60	0.658	1.55	NA	30
70	0.432	1.55	NA	30
82	0.37	1.71	NA	30
100	0.293	1.48	NA	30
100	0.349	1.28	NA	30
70	2.532	0.95	NA	30
20	1.545	1.2	NA	30
30	0.766	1.16	NA	30
50	0.619	1.24	NA	30
50	0.441	1.28	NA	30
100	0.104	1.59	NA	30
100	0.029	1.47	NA	30
70	0.452	1.4	NA	30
100	0.43	1.38	NA	30
50	0.356	1.46	NA	30
50	0.552	1.68	NA	30
60	0.342	1.83	NA	30
100	0.507	1.16	NA	30
70	0.149	1.44	NA	31
100	0.103	1.46	NA	31
10	2.51	1.06	NA	33
30	2.365	1.06	NA	33
100	0.42	1.41	NA	33
100	0.326	1.45	1.45	33.54
50	0.614	1.39	1.39	34.98
50	0.249	1.68	NA	35
70	0.198	1.61	NA	35
50	0.208	1.41	NA	35
60	0.149	1.4	NA	35
70	0.091	1.41	NA	35
100	0.051	1.48	NA	35
70	0.566	1.14	NA	35
95	0.296	1.07	NA	35
100	0.261	1.17	NA	35
10	1.312	1.06	NA	35
30	1.391	1.19	NA	35
50	0.234	1.48	NA	35
70	0.343	1.5	NA	35
70	0.166	1.76	NA	35
50	0.267	1.65	NA	35
70	0.172	1.45	NA	35
100	0.214	1.19	NA	35
10	2.042	1.04	NA	35
30	2.227	1.05	NA	35
70	0.208	1.33	NA	35
10	1.473	1.13	NA	35
30	1.507	1.34	NA	35
50	0.314	1.49	NA	35
70	0.143	1.51	NA	35
30	1.002	1.5	NA	35
50	0.722	1.24	NA	35
10	2.837	0.94	NA	35
30	1.483	0.57	NA	35
50	0.708	1.32	NA	35
100	0.223	0.78	NA	35
70	0.134	1.72	NA	35
100	0.115	1.83	NA	35
70	0.846	1.21	NA	35
80	0.19	1.21	NA	35
10	2.406	0.95	NA	35
30	2.419	1.03	NA	35
50	0.555	1.06	NA	35
50	0.706	0.78	NA	35
30	1.865	0.96	NA	35
50	1.241	1.07	NA	35
70	0.97	1	NA	35
50	0.343	1.54	NA	35
70	0.229	1.47	NA	35
100	0.206	0.95	NA	35
10	1.801	1.23	NA	35
30	1.392	1.41	NA	35
30	2.209	1.05	NA	35
100	0.254	1.25	NA	35
30	1.151	1.39	NA	35
38	0.54	1.43	NA	35
50	0.355	1.29	NA	35
100	0.252	1.2	NA	35
70	0.569	1.44	1.58	35
100	0.362	1.47	NA	35
30	0.786	1.26	NA	35
50	0.407	1.33	NA	35
30	0.524	3.9	NA	35
50	0.33	1.8	NA	35
70	0.185	1.71	NA	35
80	0.148	1.85	NA	35
50	1.693	1.23	NA	35
70	0.185	1.54	NA	35
100	0.123	1.67	NA	35
50	1.106	1.32	NA	35
70	0.447	1.46	NA	35
30	3.797	1.04	NA	35
70	0.26	1.18	NA	35
100	0.165	1.61	NA	35
70	0.425	1.66	NA	35
100	0.272	1.8	NA	35
100	3.35	0.73	NA	35
70	0.405	1.25	NA	35
100	0.204	1.44	NA	35
100	0.747	1.34	NA	35
50	0.703	1.56	NA	35
100	0.305	1.8	NA	35
100	0.207	1.76	NA	35
100	0.322	1.58	NA	35
30	3.374	1	NA	35
50	2.089	0.86	NA	35
50	1.119	1.09	NA	35
100	0.054	1.43	NA	35
70	0.134	1.63	NA	35
30	2.069	1.09	NA	35
70	0.41	1.39	1.39	36.09
50	0.187	1.27	NA	40
70	0.305	1.22	NA	40
80	0.182	1.48	NA	40
100	0.195	1.11	NA	40
50	0.631	1.54	NA	40
50	0.205	1.6	NA	40
100	0.042	1.28	NA	40
50	1.79	0.84	NA	40
70	1.402	0.98	NA	40
100	0.084	1.53	NA	40
10	2.143	1.34	NA	40
70	0.335	0.95	NA	40
100	0.224	1.17	NA	40
50	0.507	1.41	NA	40
100	0.095	1.62	NA	40
10	6.584	0.76	NA	40
20	3.355	0.85	NA	40
30	1.049	0.93	NA	40
50	0.78	1.04	NA	40
70	0.516	1.09	NA	40
86	0.384	1.04	NA	40
70	0.54	1.37	1.37	40
100	0.278	1.69	NA	40
50	0.89	0.95	NA	40
50	0.213	1.71	NA	40
70	0.122	1.82	NA	40
70	0.685	1.48	NA	40
30	2.425	1.25	NA	40
40	2.1	1.08	NA	40
50	0.859	1	NA	40
50	0.264	1.55	NA	40
70	0.549	1.13	NA	40
70	0.509	1.76	NA	40
100	0.311	1.51	NA	40
50	0.294	1.38	NA	40
70	0.208	1.51	NA	40
90	0.164	1.49	NA	40
30	2.115	0.99	NA	40
50	0.384	1.23	NA	40
10	4.178	0.75	NA	40
100	0.08	1.38	NA	40
50	0.318	1.45	NA	40
70	0.134	1.41	NA	40
50	0.156	1.64	NA	40
70	0.103	1.73	NA	40
50	0.433	1.25	NA	40
50	0.924	1.06	NA	40
50	1.072	1.47	NA	40
50	0.54	1.75	NA	40
30	1.847	0.98	NA	40
30	0.22	1.55	NA	40
50	0.106	1.6	NA	40
70	0.096	1.64	NA	40
50	0.467	1.3	NA	40
70	0.241	1.31	NA	40
100	0.221	1.14	NA	40
10	2.886	0.98	NA	40
20	2.665	0.85	NA	40
50	0.3	1.54	NA	40
70	0.283	1.3	NA	40
50	0.38	1.53	NA	40
70	0.271	1.67	NA	40
70	0.289	1.42	NA	40
100	0.241	1.38	NA	40
70	0.253	1.61	NA	40
30	0.361	1.52	NA	40
50	0.384	1.37	NA	40
100	0.11	1.8	NA	40
30	0.728	1.36	NA	40
70	0.6	1.15	NA	40
100	0.575	1.1	NA	40
50	0.685	1.43	NA	40
10	3.039	1.16	NA	40
20	3.157	1.16	NA	40
30	2.766	1.34	NA	40
40	1.663	1.26	NA	40
100	0.55	1.51	NA	40
50	0.209	1.1	NA	40
100	0.194	1.16	NA	40
30	0.497	1.31	NA	40
50	0.312	1.34	NA	40
70	0.121	1.18	NA	40
30	0.562	1.16	NA	40
50	0.517	1.35	NA	40
70	0.23	1.63	NA	40
40	0.782	1.37	NA	40
100	0.16	2.05	NA	40
50	0.802	1.53	NA	40
70	0.201	1.53	NA	40
100	0.175	1.64	NA	40
10	5.084	1	NA	40
30	1.616	1.05	NA	40
50	0.208	1.31	NA	40
70	0.166	1.31	NA	40
30	2.206	1.25	NA	40
70	0.17	1.59	NA	40
100	0.117	1.6	NA	40
30	0.129	1.63	NA	40
50	0.118	1.65	NA	40
70	0.084	1.66	NA	40
50	0.294	1.09	NA	40
70	0.231	1.18	NA	40
100	0.14	1.08	NA	40
10	0.849	1.12	NA	40
30	0.818	1.12	NA	40
30	1.743	1.2	NA	40
50	0.777	1.25	NA	40
70	0.595	1.32	NA	40
100	0.433	1.38	NA	40
50	0.61	1.51	NA	40
70	0.387	1.2	NA	40
100	0.34	1.56	NA	40
100	0.15	1.33	NA	40
50	1.063	1.07	NA	40
70	0.344	1.69	NA	40
50	0.394	1.35	NA	40
50	0.691	1.19	NA	40
100	0.143	1.11	NA	40
10	1.896	1.03	NA	40
22	1.777	1.08	NA	40
50	0.499	1.03	NA	40
70	0.331	0.83	NA	40
50	0.412	1.24	NA	40
70	0.308	0.96	NA	40
50	0.29	1.07	NA	40
50	0.933	1.35	NA	40
60	0.954	0.74	NA	40
50	0.518	1.16	NA	40
70	0.464	1.25	NA	40
50	1.084	1.27	NA	40
70	0.405	1.38	NA	40
100	0.283	1.37	NA	40
70	0.363	0.95	NA	40
70	1.278	1.14	NA	40
100	0.49	1.28	NA	40
10	5.765	0.71	NA	40
30	4.372	0.66	NA	40
70	0.631	1.5	NA	40
100	0.304	1.31	NA	40
20	4.712	1.06	NA	40
70	0.81	1.06	NA	40
100	0.428	1.3	NA	40
30	2.413	1.12	NA	40
42	1.59	0.85	NA	40
50	0.831	1.9	NA	40
50	0.535	1.13	NA	40
70	0.213	1.39	NA	40
100	0.164	1.73	NA	40
50	0.586	1.32	NA	40
30	2.471	1.11	NA	40
50	0.454	1.34	NA	40
70	0.392	1.36	NA	40
50	0.845	0.97	NA	40
70	0.53	1.17	NA	40
100	0.59	1.15	NA	40
100	1.569	1.03	NA	40
70	0.255	1.1	NA	40
100	0.217	1.22	NA	40
50	1.359	1.06	NA	40
70	0.746	0.95	NA	40
100	0.698	1.37	NA	40
100	0.054	1.44	NA	40
50	0.344	1.57	NA	40
70	0.119	1.65	NA	40
100	0.064	1.85	NA	40
100	0.096	1.57	NA	40
30	1.391	1.08	NA	40
50	0.589	1.26	NA	40
62	0.378	1.56	NA	40
70	0.26	1.6	NA	40
100	0.328	1.52	NA	40
100	0.28	1.55	NA	40
50	0.519	0.9	1.48	40.39
100	0.325	1.62	1.62	40.81
100	0.132	1.07	1.69	41.68
50	0.63	1.1	NA	42
70	0.119	1.4	NA	45
100	0.066	1.41	NA	45
70	0.799	1.4	NA	45
100	0.063	1.3	1.69	45
10	2.464	1.15	NA	45
30	1.831	1.76	NA	45
70	0.172	1.62	NA	45
70	0.812	0.81	NA	45
70	0.133	1.66	NA	45
100	0.054	1.68	NA	45
20	3.174	0.71	NA	45
50	0.295	1.68	NA	45
100	0.082	1.42	NA	45
70	0.243	1.31	NA	45
50	0.389	1.37	NA	45
100	0.12	1.28	NA	45
30	1.605	1.31	NA	45
50	0.854	1.23	NA	45
50	1.231	1.1	NA	45
10	2.515	0.88	NA	45
30	2.181	0.94	NA	45
70	0.233	1.66	NA	45
50	0.363	1.25	NA	45
50	0.469	1.54	1.67	45
100	0.089	1.64	NA	45
100	1.041	1.28	NA	45
100	0.209	1.33	NA	45
30	2.258	1.41	NA	45
100	0.327	1.51	NA	45
100	0.075	1.44	NA	45
100	0.419	1.43	NA	45
10	4.996	0.93	NA	45
17	5.126	0.72	NA	45
50	1.083	1.14	NA	45
30	1.655	1.17	NA	45
50	1.165	1.23	NA	45
10	1.997	0.85	NA	45
30	1.635	1.09	NA	45
30	2.564	1.19	NA	45
50	0.549	1.24	NA	45
70	0.369	1.56	NA	45
100	0.273	1.53	NA	45
50	0.322	1.42	NA	45
70	0.285	1.38	NA	45
100	0.209	1.47	NA	45
70	0.399	1.62	NA	45
100	0.328	1.72	NA	45
30	1.192	0.95	NA	45
50	0.585	0.76	NA	45
30	2.186	1.09	NA	45
30	0.673	1.11	NA	45
50	0.077	1.4	NA	45
70	0.042	1.53	1.68	45
10	2.59	1.02	NA	45
30	2.542	1	NA	45
50	1.115	0.6	NA	50
70	0.386	1.5	NA	50
100	0.074	1.71	NA	50
100	0.292	1.43	NA	50
50	0.396	1.55	NA	50
50	0.924	1.1	NA	50
50	0.588	1.04	NA	50
70	0.434	1.04	NA	50
50	1.18	1.2	NA	50
70	0.749	1.51	NA	50
70	0.248	1.66	NA	50
10	4.118	0.66	NA	50
22	2.721	1.17	NA	50
70	0.12	1.62	NA	50
100	0.128	1.6	NA	50
70	0.332	1.45	NA	50
100	0.111	1.37	NA	50
30	0.501	1.01	NA	50
50	0.415	0.83	NA	50
100	0.108	1.53	NA	50
70	0.302	1.41	NA	50
50	0.213	1.42	NA	50
70	0.478	1.47	NA	50
50	0.259	1.31	NA	50
60	0.164	1.56	NA	50
50	0.527	1.52	NA	50
70	0.37	1	NA	50
100	0.344	1.28	NA	50
50	0.58	0.86	NA	50
10	4.647	0.65	NA	50
30	3.323	0.84	NA	50
70	0.276	1.38	NA	50
100	0.377	1.2	NA	50
30	1.226	1.2	NA	50
50	0.46	1.11	NA	50
70	0.611	1.19	NA	50
100	0.493	1.18	NA	50
50	0.51	1.27	NA	50
70	0.248	1.35	NA	50
50	0.494	1.21	NA	50
65	0.577	1.07	NA	50
45	0.519	0.8	NA	50
70	0.059	1.78	NA	50
100	0.074	1.74	NA	50
70	0.303	1.63	NA	50
92	0.248	1.85	NA	50
50	0.612	0.95	NA	50
50	0.805	1.15	NA	50
50	0.555	0.93	NA	50
70	0.197	1.49	NA	50
100	0.106	1.49	NA	50
30	0.4	1.29	NA	50
50	0.169	1.22	NA	50
30	0.421	0.84	NA	50
70	0.171	1.6	NA	50
100	0.057	1.66	NA	50
70	0.714	0.92	NA	50
70	0.079	1.71	NA	50
100	0.184	1.53	NA	50
100	0.139	1.28	NA	50
50	0.665	1.4	NA	50
50	0.222	1.34	NA	50
100	0.165	1.5	NA	50
93	0.272	1.17	NA	50
50	0.538	1.41	NA	50
100	0.135	1.32	NA	50
100	0.158	1.79	NA	50
70	0.296	1.42	NA	50
100	0.177	1.49	NA	50
70	0.378	1.3	NA	50
100	0.181	1.17	NA	50
50	1.976	0.84	NA	50
30	3.56	1.39	NA	50
45	0.85	1.37	NA	50
50	0.566	1.52	NA	50
70	0.102	1.43	NA	50
200	0.124	1.35	NA	50
100	0.057	1.57	NA	50
100	0.335	1.15	NA	50
100	0.7	1.3	NA	50
100	0.178	1.54	NA	50
30	0.909	2.39	NA	50
50	0.722	1.05	NA	50
70	0.587	1.04	NA	50
100	0.619	1.41	NA	50
50	0.498	1.49	NA	50
62	0.308	1.17	NA	50
30	3.181	0.43	NA	50
50	1.541	0.78	NA	50
70	0.842	1.02	NA	50
100	0.484	0.96	NA	50
30	1.636	1.23	NA	50
70	0.447	0.87	NA	50
50	0.735	0.9	NA	50
70	0.187	1.24	NA	50
100	0.142	1.2	NA	50
